year,as_of,symbol,cik,identity_tier,identity_status,revenue,revenue_fresh,operating_income,operating_income_fresh,net_income,net_income_fresh,equity,equity_fresh,cash,cash_fresh,long_term_debt,long_term_debt_fresh,operating_cash_flow,operating_cash_flow_fresh,capex,capex_fresh,shares,shares_fresh,depreciation,depreciation_fresh,roic_inputs,fcf_inputs,missing_concepts
2012,2012-12-31,KIM,0000879101,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,True,long_term_debt
2012,2012-12-31,KLAC,0000319201,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,long_term_debt
2012,2012-12-31,KMB,0000055785,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,capex
2012,2012-12-31,KMI,0001506307,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,shares
2012,2012-12-31,KMX,0001170010,corroborated_candidate,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,operating_income
2012,2012-12-31,KO,0000021344,corroborated_candidate,resolved,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,revenue
2012,2012-12-31,KR,0000056873,corroborated_candidate,resolved,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,revenue;capex
2012,2012-12-31,KRFT,0001545158,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,KSS,0000885639,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,capex
2012,2012-12-31,L,0000060086,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,operating_income;cash
2012,2012-12-31,LB,,,ambiguous,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,revenue;operating_income;net_income;equity;cash;long_term_debt;operating_cash_flow;capex;shares;depreciation
2012,2012-12-31,LDOS,,,unresolved,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,revenue;operating_income;net_income;equity;cash;long_term_debt;operating_cash_flow;capex;shares;depreciation
2012,2012-12-31,LEG,0000058492,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,operating_income
2012,2012-12-31,LEN,0000920760,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,True,False,True,long_term_debt;shares
2012,2012-12-31,LH,0000920148,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,LIFE,0001073431,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,depreciation
2012,2012-12-31,LLL,,,unresolved,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,revenue;operating_income;net_income;equity;cash;long_term_debt;operating_cash_flow;capex;shares;depreciation
2012,2012-12-31,LLTC,0000791907,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,long_term_debt
2012,2012-12-31,LLY,0000059478,corroborated_candidate,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,operating_income;capex
2012,2012-12-31,LM,0000704051,confirmed_by_multiple_evidence,resolved,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True,
2012,2012-12-31,LMT,0000936468,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,LNC,0000059558,corroborated_candidate,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,operating_income;capex;depreciation
2012,2012-12-31,LO,0001424847,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,LOW,0000060667,corroborated_candidate,resolved,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,operating_income
2012,2012-12-31,LRCX,0000707549,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,capex
2012,2012-12-31,LSI,0000703360,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,long_term_debt;capex
2012,2012-12-31,LUV,0000092380,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,LYB,0001489393,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,M,0000794367,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,long_term_debt
2012,2012-12-31,MA,0001141391,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,
2012,2012-12-31,MAR,0001048286,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,MAS,0000062996,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,MAT,0000063276,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,MCD,0000063908,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,MCHP,0000827054,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,long_term_debt;capex
2012,2012-12-31,MCK,0000927653,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,MCO,0001059556,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,MDLZ,0001103982,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,MDT,0001613103,corroborated_candidate,resolved,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,revenue;operating_income;net_income;equity;cash;long_term_debt;operating_cash_flow;capex;shares;depreciation
2012,2012-12-31,MET,0001099219,corroborated_candidate,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,operating_income;capex
2012,2012-12-31,MJN,0001452575,corroborated_candidate,resolved,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,revenue;operating_income;capex
2012,2012-12-31,MKC,0000063754,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,shares
2012,2012-12-31,MMC,0000062709,confirmed_by_multiple_evidence,resolved,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,revenue;long_term_debt;depreciation
2012,2012-12-31,MMM,0000066740,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,MNST,0000865752,corroborated_candidate,resolved,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,revenue;net_income;long_term_debt
2012,2012-12-31,MO,0000764180,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,MOLX,0000067472,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,capex
2012,2012-12-31,MON,0001110783,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,MOS,0001285785,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,MPC,0001510295,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,MRK,0000310158,confirmed_by_multiple_evidence,resolved,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,operating_income
2012,2012-12-31,MRO,0000101778,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,long_term_debt
2012,2012-12-31,MS,0000895421,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,operating_income;capex
2012,2012-12-31,MSFT,0000789019,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,
2012,2012-12-31,MSI,0000068505,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,capex
2012,2012-12-31,MTB,0000036270,confirmed_by_multiple_evidence,resolved,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,revenue;operating_income;capex;depreciation
2012,2012-12-31,MU,0000723125,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,MUR,0000717423,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,operating_income
2012,2012-12-31,MWV,0001159297,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,operating_income;capex
2012,2012-12-31,MYL,0001623613,corroborated_candidate,resolved,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,revenue;operating_income;net_income;equity;cash;long_term_debt;operating_cash_flow;capex;shares;depreciation
2012,2012-12-31,NBL,0000072207,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,capex
2012,2012-12-31,NBR,0001163739,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,capex
2012,2012-12-31,NDAQ,0001120193,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,NE,0001458891,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,depreciation
2012,2012-12-31,NEE,0000753308,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,capex
2012,2012-12-31,NEM,0001164727,corroborated_candidate,resolved,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,revenue;operating_income;capex
2012,2012-12-31,NFLX,0001065280,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,NFX,0000912750,corroborated_candidate,resolved,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,revenue;capex
2012,2012-12-31,NI,0001111711,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,NKE,0000320187,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,operating_income;depreciation
2012,2012-12-31,NOC,0001133421,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,NOV,0001021860,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,NRG,0001013871,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,NSC,0000702165,corroborated_candidate,resolved,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,net_income;depreciation
2012,2012-12-31,NTAP,0001002047,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,long_term_debt
2012,2012-12-31,NTRS,0000073124,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,operating_income;cash;depreciation
2012,2012-12-31,NUE,0000073309,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,operating_income;depreciation
2012,2012-12-31,NVDA,0001045810,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,long_term_debt
2012,2012-12-31,NWL,0000814453,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,capex
2012,2012-12-31,NYX,0001368007,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,OI,0000812074,corroborated_candidate,resolved,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,revenue;operating_income
2012,2012-12-31,OKE,0001039684,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,OMC,0000029989,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,depreciation
2012,2012-12-31,ORCL,0001341439,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,long_term_debt;depreciation
2012,2012-12-31,ORLY,0000898173,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,OXY,0000797468,corroborated_candidate,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,operating_income
2012,2012-12-31,PAYX,0000723531,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,long_term_debt
2012,2012-12-31,PBCT,0001378946,confirmed_by_multiple_evidence,resolved,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,revenue;operating_income;long_term_debt;depreciation
2012,2012-12-31,PBI,0000078814,corroborated_candidate,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,operating_income
2012,2012-12-31,PCAR,0000075362,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,operating_income;long_term_debt
2012,2012-12-31,PCG,0001004980,corroborated_candidate,resolved,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,depreciation
2012,2012-12-31,PCL,0000849213,corroborated_candidate,resolved,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,revenue;operating_income;cash;long_term_debt;operating_cash_flow;capex;depreciation
2012,2012-12-31,PCP,0000079958,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,PDCO,0000891024,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,PEG,0000788784,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,PEP,0000077476,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,capex
2012,2012-12-31,PETM,0000863157,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,long_term_debt;capex
2012,2012-12-31,PFE,0000078003,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,operating_income
2012,2012-12-31,PFG,0001126328,corroborated_candidate,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,operating_income;capex
2012,2012-12-31,PG,0000080424,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,PGR,0000080661,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,operating_income;cash;depreciation
2012,2012-12-31,PH,0000076334,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,depreciation
2012,2012-12-31,PHM,0000822416,corroborated_candidate,resolved,True,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,operating_income;long_term_debt
2012,2012-12-31,PKI,0000031791,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,PLD,0001045609,confirmed_by_multiple_evidence,resolved,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,revenue
2012,2012-12-31,PLL,0000075829,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,long_term_debt
2012,2012-12-31,PM,0001413329,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,PNC,0000713676,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,False,operating_income;cash;long_term_debt;capex
2012,2012-12-31,PNR,0000077360,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,depreciation
2012,2012-12-31,PNW,0000764622,corroborated_candidate,resolved,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,capex
2012,2012-12-31,POM,0001135971,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,PPG,0000079879,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,PPL,0000922224,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,depreciation
2012,2012-12-31,PRGO,0001585364,corroborated_candidate,resolved,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,revenue;operating_income;net_income;equity;cash;long_term_debt;operating_cash_flow;capex;shares;depreciation
2012,2012-12-31,PRU,0001137774,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,operating_income;capex
2012,2012-12-31,PSA,0001393311,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,long_term_debt
2012,2012-12-31,PSX,0001534701,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,operating_income;long_term_debt;capex
2012,2012-12-31,PWR,0001050915,confirmed_by_multiple_evidence,resolved,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,revenue;net_income;long_term_debt;depreciation
2012,2012-12-31,PX,0000884905,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,PXD,0001038357,confirmed_by_multiple_evidence,resolved,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,revenue;operating_income;capex
2012,2012-12-31,QCOM,0000804328,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,long_term_debt;capex
2012,2012-12-31,QEP,0001108827,corroborated_candidate,resolved,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,revenue;capex
2012,2012-12-31,R,0000085961,corroborated_candidate,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,operating_income;capex;depreciation
2012,2012-12-31,RAI,0001275283,corroborated_candidate,resolved,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,net_income
2012,2012-12-31,RDC,,,unresolved,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,revenue;operating_income;net_income;equity;cash;long_term_debt;operating_cash_flow;capex;shares;depreciation
2012,2012-12-31,RF,0001281761,confirmed_by_multiple_evidence,resolved,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,revenue;operating_income;capex
2012,2012-12-31,RHI,0000315213,confirmed_by_multiple_evidence,resolved,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,revenue;depreciation
2012,2012-12-31,RHT,0001087423,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,long_term_debt
2012,2012-12-31,RL,0001037038,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,capex;shares
2012,2012-12-31,ROK,0001024478,corroborated_candidate,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,operating_income
2012,2012-12-31,ROP,0000882835,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,capex;depreciation
2012,2012-12-31,ROST,0000745732,corroborated_candidate,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,operating_income
2012,2012-12-31,RRC,0000315852,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,operating_income
2012,2012-12-31,RSG,0001060391,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,RTN,0001047122,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,S,0000101830,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,SBUX,0000829224,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,SCG,0000754737,corroborated_candidate,resolved,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,revenue
2012,2012-12-31,SCHW,0000316709,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,operating_income
2012,2012-12-31,SE,0001373835,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,SEE,0001012100,confirmed_by_multiple_evidence,resolved,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,net_income
2012,2012-12-31,SHW,0000089800,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,depreciation
2012,2012-12-31,SIAL,0000090185,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,SJM,0000091419,corroborated_candidate,resolved,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,revenue;depreciation
2012,2012-12-31,SLB,0000087347,confirmed_by_multiple_evidence,resolved,True,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,operating_income;long_term_debt
2012,2012-12-31,SLM,0001032033,corroborated_candidate,resolved,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,revenue;operating_income;capex;depreciation
2012,2012-12-31,SNA,0000091440,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,SNDK,0001000180,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,False,False,False,True,long_term_debt;depreciation
2012,2012-12-31,SNI,0001430602,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,SO,0000092122,corroborated_candidate,resolved,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,net_income;long_term_debt
2012,2012-12-31,SPG,0001063761,corroborated_candidate,resolved,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,net_income;capex
2012,2012-12-31,SPGI,0000064040,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,
2012,2012-12-31,SPLS,0000791519,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,SRCL,0000861878,confirmed_by_multiple_evidence,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,SRE,,,unresolved,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,revenue;operating_income;net_income;equity;cash;long_term_debt;operating_cash_flow;capex;shares;depreciation
2012,2012-12-31,STI,0000750556,confirmed_by_multiple_evidence,resolved,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,revenue;operating_income
2012,2012-12-31,STJ,0000203077,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,STT,0000093751,corroborated_candidate,resolved,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,operating_income;cash;depreciation
2012,2012-12-31,STX,0001137789,corroborated_candidate,resolved,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2012,2012-12-31,STZ,0000016918,corroborated_candidate,resolved,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,revenue;shares
